scenario,arm,phase,opIndex,latencyMs,metaRefresh,hedgeFired,winningRegion,skipReason
S4-GoodCold+Degraded,PR,Ok,1123,29.97,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,1130,29.96,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,1142,29.95,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,1010,31.23,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,1025,31.15,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,1029,31.14,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,1065,15.35,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,1012,31.16,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,969,31.66,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,982,31.60,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,1006,15.82,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,1023,15.74,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,1027,15.72,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,949,30.71,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,974,15.83,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,991,15.73,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,939,30.70,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,988,15.74,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,942,30.68,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,956,30.69,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,953,30.67,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,951,30.66,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,983,15.73,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,980,15.69,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,928,15.02,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,732,30.35,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,760,14.87,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,741,30.37,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,784,14.77,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,751,30.28,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,783,14.73,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,752,15.44,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,710,14.82,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,654,30.72,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,605,30.69,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,563,15.80,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,460,14.60,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,473,14.56,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,471,14.55,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,406,30.54,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,431,15.90,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,380,30.59,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,384,30.61,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,427,15.86,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,382,14.67,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,356,30.23,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,345,30.22,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,349,30.21,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,373,30.17,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,389,14.64,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,383,14.68,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,400,14.56,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,330,31.68,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,334,31.66,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,367,15.60,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,353,15.58,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,370,15.54,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,378,15.51,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,346,15.53,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,320,16.17,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,329,16.11,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,338,16.10,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,279,31.48,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,304,31.39,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,294,31.43,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,281,31.41,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,310,16.12,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,318,16.08,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,340,16.00,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,263,30.63,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,269,15.40,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,278,15.36,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,246,15.27,0,0,West US 2,None
S4-GoodCold+Degraded,PR,ColdStart,192,75.15,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,Ok,255,15.24,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,261,15.22,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,233,29.97,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,238,29.93,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,249,15.24,0,0,West US 2,None
S4-GoodCold+Degraded,PR,ColdStart,199,59.80,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,Ok,232,14.68,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,214,15.16,0,0,West US 2,None
S4-GoodCold+Degraded,PR,ColdStart,178,61.08,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,156,93.18,1,0,West US 2,None
S4-GoodCold+Degraded,PR,ColdStart,163,77.05,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,168,61.85,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,Ok,205,14.71,0,0,West US 2,None
S4-GoodCold+Degraded,PR,ColdStart,157,48.02,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,141,78.01,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,137,78.06,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,127,77.42,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,109,76.19,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,94,76.88,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,112,45.47,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,99,45.98,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,72,46.45,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,55,62.20,1,0,West US 2,None
S4-GoodCold+Degraded,PR,ColdStart,58,46.28,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,25,86.01,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,38,85.95,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,19,71.14,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,42,70.86,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,5,71.06,1,0,West US 2,None
S4-GoodCold+Degraded,PR,ColdStart,24,55.22,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,6,55.30,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,Degraded,4691,124.29,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4687,123.73,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4680,123.38,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4675,138.36,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4670,123.40,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4627,294.71,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,4614,295.45,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,4628,139.61,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4496,660.49,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,Degraded,4571,305.91,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,4488,108.20,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4485,123.62,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4474,138.85,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4431,136.94,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4096,291.28,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,4021,293.33,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,4054,124.24,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4046,109.12,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4018,122.93,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3963,307.53,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,3987,122.52,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3953,124.52,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3928,124.98,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3868,307.20,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,3890,121.95,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3853,122.40,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3817,290.33,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,3811,122.40,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3805,121.20,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3802,121.18,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3804,105.82,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3801,121.33,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3759,307.07,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,3645,906.23,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,Degraded,3748,306.35,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,3775,109.14,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3764,139.06,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3765,107.77,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3725,124.14,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3722,108.56,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3717,124.06,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3718,124.05,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3716,124.06,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3603,814.90,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,Degraded,3715,109.15,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3598,706.26,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,Degraded,3694,138.51,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3596,706.24,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,Degraded,3681,121.35,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3682,105.86,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3612,291.53,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,3518,751.56,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,Degraded,3637,121.32,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3635,121.27,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3629,122.29,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3430,1123.91,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,Degraded,3621,123.20,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3583,123.01,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3572,122.85,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,2735,123.16,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,2692,121.99,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,2661,304.38,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,2568,290.87,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,2612,107.79,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,2604,122.45,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,2598,122.45,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,2558,304.21,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,2472,123.37,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,2425,305.42,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,2403,120.28,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,1798,290.05,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,1802,123.38,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,916,15.06,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,915,15.04,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,889,30.20,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,923,14.96,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,897,15.23,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,799,15.65,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,816,15.58,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,775,30.41,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,776,30.40,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,813,15.57,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,802,15.58,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,782,30.37,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,766,14.89,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,746,30.36,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,745,30.36,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,759,30.32,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,729,30.42,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,793,14.81,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,792,14.80,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,789,14.79,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,727,30.39,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,778,14.71,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,716,30.40,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,754,15.45,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,625,30.65,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,593,30.70,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,650,15.63,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,601,30.65,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,645,15.66,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,621,30.58,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,627,30.58,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,561,15.79,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,512,31.60,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,538,15.82,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,511,31.21,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,548,15.74,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,507,31.22,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,536,15.74,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,545,15.71,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,508,15.46,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,461,30.05,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,470,30.04,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,462,30.01,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,484,29.99,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,505,15.41,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,446,30.05,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,467,30.00,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,480,29.96,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,465,14.61,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,395,30.54,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,414,15.98,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,437,15.92,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,408,30.53,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,434,15.90,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,402,30.53,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,391,30.58,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,390,30.58,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,425,15.84,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,443,15.81,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,354,30.23,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,326,31.69,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,328,31.67,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,336,31.67,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,342,15.60,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,362,15.59,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,351,15.57,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,368,15.56,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,375,15.52,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,379,15.46,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,271,31.46,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,285,31.45,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,297,31.39,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,292,31.42,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,312,16.11,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,314,16.08,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,306,16.14,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,317,16.08,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,302,31.35,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,290,15.39,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,287,15.34,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,282,15.32,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,270,15.36,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,244,30.62,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,305,15.22,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,252,15.27,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,262,15.23,0,0,West US 2,None
S4-GoodCold+Degraded,PR,ColdStart,196,75.10,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,Ok,230,29.96,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Ok,239,29.92,0,0,West US 2,None
S4-GoodCold+Degraded,PR,ColdStart,132,62.45,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,118,61.56,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,115,61.48,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,106,60.19,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,124,45.19,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,95,76.85,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,68,76.40,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,75,76.26,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,71,76.29,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,80,61.17,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,62,76.98,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,53,76.98,1,0,West US 2,None
S4-GoodCold+Degraded,PR,ColdStart,51,46.27,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,47,70.99,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,31,71.05,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,23,71.07,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,10,71.00,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,45,70.75,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,27,55.26,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,ColdStart,20,55.19,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,Degraded,4603,666.34,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,Degraded,4689,124.29,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4646,310.94,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,4685,123.72,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4613,124.10,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4609,124.77,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4595,122.99,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4588,122.01,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4564,107.33,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4396,843.71,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,Degraded,4516,292.12,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,4549,124.34,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4534,123.53,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4434,121.48,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4412,121.83,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4395,138.74,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4388,123.13,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4389,123.09,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4287,633.79,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,Degraded,4382,124.55,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4366,109.76,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4326,293.13,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,4218,786.27,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,Degraded,4317,323.65,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,4351,122.87,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4348,122.81,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4345,106.69,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4340,122.38,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4202,739.73,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,Degraded,4338,107.73,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4320,124.39,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4284,107.72,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4268,151.70,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4276,121.81,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4279,121.75,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4278,121.69,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4270,120.74,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4231,290.32,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,4240,122.82,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4229,123.27,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4162,310.31,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,4201,124.83,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4000,1015.54,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,Degraded,3992,907.48,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,Degraded,3944,1078.13,1,0,West US 2,BudgetExhausted
S4-GoodCold+Degraded,PR,Degraded,4137,120.60,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4113,123.58,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4111,123.56,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4104,121.22,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4101,121.50,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4061,322.60,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,4095,136.27,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4092,136.28,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,4056,308.45,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,3593,123.44,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3540,291.45,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,3576,122.81,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3248,123.35,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3212,322.10,1,1,East US,None
S4-GoodCold+Degraded,PR,Degraded,3247,107.49,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3242,123.22,0,0,West US 2,None
S4-GoodCold+Degraded,PR,Degraded,3226,124.18,0,0,West US 2,None
